Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0c099c1f0047a09964c83648158fd3ec50a4d3539032be9bb8bde25d89eb83d8,2019-07,South Wales Police,South Wales Police,-3.155179,51.465042,On or near TYNESIDE ROAD,W01001940,Cardiff 048A,Unable to prosecute suspect
3b169996798546e790ca5e6f076d4ae043b7ef8b79a3d5d52c2cd20ead315edb,2019-07,South Wales Police,South Wales Police,-3.847119,51.653277,On or near TEG FAN,W01000914,Neath Port Talbot 010C,Unable to prosecute suspect
2684dfc4f878500548d119cad78d4dfd2490ce6eaad9c4bd6f0751eac8654c8c,2019-07,South Wales Police,South Wales Police,-3.417631,51.751918,On or near MONMOUTH DRIVE,W01001291,Merthyr Tydfil 003A,Unable to prosecute suspect
0799ff7f54aee136f55d58a74b187c091af1f6a5473e9c23b160bd54e4084352,2019-07,South Wales Police,South Wales Police,-3.415282,51.514218,On or near CWRT YWEN,W01001223,Rhondda Cynon Taf 031C,Unable to prosecute suspect
c0e7a4060b5617dadc425d7481058f88f1c2ad4c2f6e34565f49f51d7b5024e6,2019-07,South Wales Police,South Wales Police,-4.006375,51.640897,On or near CIL-Y-COED,W01000756,Swansea 017B,Unable to prosecute suspect
b24041f5514a1b411ecccbef1e7c88c147f47c6c6d61b8e2bf1b04d9b63db800,2019-07,South Wales Police,South Wales Police,-3.189015,51.494071,On or near BLACKWEIR TERRACE,W01001721,Cardiff 032A,Unable to prosecute suspect
4d8b277bb5bd32789e41f38107ed17ec5a5b134ffc7606804aec8205c37efa20,2019-07,South Wales Police,South Wales Police,-3.980748,51.629246,On or near LON IRFON,W01000758,Swansea 017D,Unable to prosecute suspect
3c18b2dd256cb6e1bf5acf7033c451e0d9f0605519a0576e033b1afeff8622cc,2019-07,South Wales Police,South Wales Police,-3.574117,51.504308,On or near Pedestrian Subway,W01001035,Bridgend 014E,Unable to prosecute suspect
a89cf3a71b7a6f016a38f7d7270484d8f0dc7895efdf8e6d6971d2e24c4b48f9,2019-07,South Wales Police,South Wales Police,-3.252985,51.482381,On or near PETHYBRIDGE ROAD,W01001738,Cardiff 039B,Unable to prosecute suspect
a516e772154effbd816971dca596563b25a33bdb915fa89a21ba48277b49bff5,2019-07,South Wales Police,South Wales Police,-3.181286,51.480913,On or near Nightclub,W01001939,Cardiff 032F,Unable to prosecute suspect
faf04e2023c354841363401262e98e9ceec90c45eaefbc69d75f09c4b24c592e,2019-07,South Wales Police,South Wales Police,-3.824698,51.639986,On or near GLANYMOR STREET,W01000896,Neath Port Talbot 013C,Unable to prosecute suspect
80fae4e5e8bdbe246995b3f9fe0c1d03254b1cb6c4206e5967f389ac783a1cdd,2019-07,South Wales Police,South Wales Police,-3.117109,51.528947,On or near AUSTEN CLOSE,W01001807,Cardiff 007B,Unable to prosecute suspect
0fed3522bbee1e0b358b5b715668f4e633cd772c23c604e72411aa6b4b124b91,2019-07,South Wales Police,South Wales Police,-3.265557,51.405886,On or near LLANTWIT STREET,W01001910,The Vale of Glamorgan 012G,Unable to prosecute suspect
c2d935c670c1342ace6c8ca2a8f4817b00b2ba3ad7b85962fbb3499799c4230f,2019-07,South Wales Police,South Wales Police,-3.534161,51.624261,On or near HAUL BRYN,W01001024,Bridgend 003C,Unable to prosecute suspect
7265b1622299bc08f34d9de52413068618bc98ed536380fa9c8d3a75a91dc67b,2019-07,South Wales Police,South Wales Police,-3.257218,51.408484,On or near HOLTON ROAD,W01001079,The Vale of Glamorgan 012E,Unable to prosecute suspect
75fb47c6f378edc372e41258065c43c5f9f7bc55ad273b1c0d06ba5327eb4aca,2019-07,South Wales Police,South Wales Police,-3.265140,51.409523,On or near BELMONT STREET,W01001063,The Vale of Glamorgan 012A,Unable to prosecute suspect
2a2f396bf61928ef5e332053e52271697e56e55e35898eb984a569e6341d10d5,2019-07,South Wales Police,South Wales Police,-3.604219,51.505177,On or near BLAEN Y DDOL,W01001921,Bridgend 017H,Unable to prosecute suspect
be0653afc12b3623fdda11060478d86eea388faea5a468cc97cdeefd1ba8f1a2,2019-07,South Wales Police,South Wales Police,-3.702923,51.479307,On or near Porthcawl Police Station,W01001046,Bridgend 018C,Unable to prosecute suspect
9f72653b0f5de1fb32c4a470bb34b13c775a30a4c92d91748332d4f26d184174,2019-07,South Wales Police,South Wales Police,-3.506287,51.656337,On or near Sports/Recreation Area,W01001269,Rhondda Cynon Taf 010A,Unable to prosecute suspect
c65d830c33c3bd1a3df68da37a039cfba11d729d4ea08a9803e7507713915712,2019-07,South Wales Police,South Wales Police,-3.474825,51.594755,On or near DAN Y BRYN,W01000976,Bridgend 003A,Unable to prosecute suspect
6497898df6f38d5cf16b7b4832682cfd001116f766733c4f6262047db20cb20e,2019-07,South Wales Police,South Wales Police,-3.190841,51.480097,On or near NEVILLE STREET,W01001862,Cardiff 042D,Unable to prosecute suspect
844e167d32bf3a5e30644c10810cebf7eaf5cc5c6408344abb363fa7295baaf0,2019-07,South Wales Police,South Wales Police,-3.193349,51.424996,On or near HEOL NEUADD COGAN,W01001115,The Vale of Glamorgan 008B,Unable to prosecute suspect
04108b7506485b7733874e05d63655414ba1bd6e4225ff3fcfa16e161688e891,2019-07,South Wales Police,South Wales Police,-3.136229,51.527397,On or near Pedestrian Subway,W01001816,Cardiff 009B,Unable to prosecute suspect
8e041f8e9c7c43b3c513101ec372c69227c257cce3d58827ae1bce549ce8204a,2019-07,South Wales Police,South Wales Police,-3.819921,51.631490,On or near Parking Area,W01000895,Neath Port Talbot 013B,Unable to prosecute suspect
fb8eba2cf928efc9566de5a6575c373f02764bafe587bfc7649c2aff60072491,2019-07,South Wales Police,South Wales Police,-3.483700,51.626502,On or near MARIAN STREET,W01001166,Rhondda Cynon Taf 016A,Unable to prosecute suspect
4cda7d5d874e440eaaa6e1d7868c11a7a299f4f6f0c8ba1153baa06880245fb2,2019-07,South Wales Police,South Wales Police,-3.184097,51.464906,On or near SEVENOAKS STREET,W01001762,Cardiff 046D,Unable to prosecute suspect
6fea5c8b38563a22aee9e09519163d430689a3ee39897d2da986f497c4138eb8,2019-07,South Wales Police,South Wales Police,-3.500835,51.658925,On or near NEW TYNYBEDW STREET,W01001270,Rhondda Cynon Taf 010B,Unable to prosecute suspect
d82cae90be447745b6ba3d9b7655553289e385d46b69a941cf928b73c1148979,2019-07,South Wales Police,South Wales Police,-3.594304,51.535652,On or near RIVERSIDE,W01000974,Bridgend 006A,Unable to prosecute suspect
94fed9b77aaf9b461b1198468e610cfbff74c59fcaadc5df62baf2a6aae027b2,2019-07,South Wales Police,South Wales Police,-3.258122,51.412638,On or near ILMINSTER CLOSE,W01001079,The Vale of Glamorgan 012E,Unable to prosecute suspect
864eb00abfcf3da32082bf76c3405e2391ab14254120860d894ee2f2793c1e4b,2019-07,South Wales Police,South Wales Police,-3.192696,51.443014,On or near FIELDVIEW CLOSE,W01001076,The Vale of Glamorgan 004B,Unable to prosecute suspect
b0bdc29711c266a3dd53241a61d7955ddf8bd6eed67f8996a0214a9fc26c8ead,2019-07,South Wales Police,South Wales Police,-4.110623,51.642144,On or near CWRT Y CASTELL,W01000829,Swansea 018C,Unable to prosecute suspect
53b3f5a95464aab9021fd094fa4c5f75b110d1719f3c1cbd2a503e15bc816734,2019-07,South Wales Police,South Wales Police,-3.578789,51.508139,On or near Bus/Coach Station,W01001021,Bridgend 014A,Unable to prosecute suspect
6616749d3f9e85c20d0d922d7ecd4cd7da589f8f8175f341707038a6c97081d8,2019-07,South Wales Police,South Wales Police,-3.816185,51.670710,On or near HEOL-Y-WERN,W01000907,Neath Port Talbot 007B,Unable to prosecute suspect
bc6cdae8fa10dd4f6743269c050a10092ffe01da6574dc4c873fdf550e264fb7,2019-07,South Wales Police,South Wales Police,-3.158705,51.479214,On or near SAPELE DRIVE,W01001874,Cardiff 038D,Unable to prosecute suspect
3aa5bd0d6afd15d83f881c7313713afde2897777a2c93ee341b554a5abdd6af9,2019-07,South Wales Police,South Wales Police,-3.146945,51.528749,On or near GLYN EIDDEW,W01001817,Cardiff 009C,Unable to prosecute suspect
1489ecbbcf7a3206c6455ae67c53f189977502e97e521bb12f6acbeed6a7372b,2019-07,South Wales Police,South Wales Police,-3.280650,51.410928,On or near NORTH WALK,W01001093,The Vale of Glamorgan 013C,Unable to prosecute suspect
4463b322cf747f71d8b256c39bb786274186840da50a7f53480061bdebd3a3f9,2019-07,South Wales Police,South Wales Police,-3.505026,51.522183,On or near HEOL-Y-GEIFR,W01001007,Bridgend 009D,Unable to prosecute suspect
a5c351c96c9a526309306e0f5234b3452b58398f034b933b4373c162091e4618,2019-07,South Wales Police,South Wales Police,-3.984847,51.566571,On or near MUMBLES ROAD,W01000826,Swansea 031D,Unable to prosecute suspect
69b0d13fcf96143e37a26aa8dc37cfd9bfa762cec4442063d8bba87faf614b2b,2019-07,South Wales Police,South Wales Police,-3.191991,51.463460,On or near FLEET WAY,W01001947,Cardiff 048E,Unable to prosecute suspect
da1b92822530ee91eebaa7131904c9247b93c0c3d6987980f8587476e67822ab,2019-07,South Wales Police,South Wales Police,-3.153251,51.477632,On or near MOORHEAD CLOSE,W01001873,Cardiff 038C,Unable to prosecute suspect
c601d1635b631233c5dde2a54b9eae85d9c5508a47971facd3445eefe7035fba,2019-07,South Wales Police,South Wales Police,-3.509625,51.660637,On or near HERBERT STREET,W01001273,Rhondda Cynon Taf 010E,Unable to prosecute suspect
e3d83b2d5ec5348e8235f91781d70008dadee10d619007cc26084d747b5f4632,2019-07,South Wales Police,South Wales Police,-3.694830,51.480881,On or near BUNGALOW AVENUE,W01001045,Bridgend 019D,Unable to prosecute suspect
f0e9de247209f0c6d1ed1030bd58f1a5f9fe4cb349609659b239d42583e0bf1c,2019-07,South Wales Police,South Wales Police,-3.790945,51.600940,On or near WELLFIELD ROAD,W01000889,Neath Port Talbot 015A,Unable to prosecute suspect
8dbb91e4e39d212093f3321830fe15595f08b32a8197dacaadfffefec375f3fa,2019-07,South Wales Police,South Wales Police,-3.125972,51.522415,On or near PARRACOMBE CRESCENT,W01001804,Cardiff 015B,Unable to prosecute suspect
5abc5eafb0f11283ef36aef33f5940c23b7c00d041140aa776ddb7b16035f6b4,2019-07,South Wales Police,South Wales Police,-3.273633,51.403154,On or near BROAD STREET,W01001910,The Vale of Glamorgan 012G,Unable to prosecute suspect
2d36b25bc0763ab8bef7aaf9122dc49223f13c11609768b65ef3bd6d971dae84,2019-07,South Wales Police,South Wales Police,-3.142888,51.496823,On or near Petrol Station,W01001825,Cardiff 029D,Unable to prosecute suspect
bf70586c8f513ffdee9ca17dd2427e53e3f59e6a570418efe84a4b4b4fabde88,2019-07,South Wales Police,South Wales Police,-3.219582,51.516714,On or near ASHCHURCH CLOSE,W01001896,Cardiff 020E,Unable to prosecute suspect
d8b07b68f14b2d8aede99b9fd0fdffb4d2c4f49d1acf8f1ef905784df5a1ec3d,2019-07,South Wales Police,South Wales Police,-3.185081,51.500118,On or near ALLENSBANK CRESCENT,W01001758,Cardiff 025D,Unable to prosecute suspect
21316dac4c2314dc67d465cf65033400584a8a8cdde897ccaa844834dc61109b,2019-07,South Wales Police,South Wales Police,-3.216572,51.482153,On or near CLIFF PLACE,W01001714,Cardiff 035A,Unable to prosecute suspect
e27dad7e618035e77c596ad6b85d0225ab6e71e821a444c1b5c2c6c4563ad321,2019-07,South Wales Police,South Wales Police,-3.349176,51.661844,On or near BAGOT STREET,W01001144,Rhondda Cynon Taf 012B,Unable to prosecute suspect
4ab427099f6d052246dfbf65168da2ff789ff14e826c450bd82ab403606769d2,2019-07,South Wales Police,South Wales Police,-3.973197,51.647682,On or near CAEREITHIN FARM LANE,W01000831,Swansea 013D,Unable to prosecute suspect
de7760cb7f096a72fd626cae9d2a91d6821180ea3da6bb4b396a5b2bcd965f7d,2019-07,South Wales Police,South Wales Police,-3.988972,51.619728,On or near WESTBOURNE GROVE,W01000857,Swansea 022E,Unable to prosecute suspect
6f8f3819babb8b6cee95cd8fb91d203d8940be7f57ef6a9bddd40f9feefb2815,2019-07,South Wales Police,South Wales Police,-3.097234,51.521339,On or near DRYBROOK CLOSE,W01001879,Cardiff 013A,Unable to prosecute suspect
f1f6d541ecf40bbc5209e236e0cf2310310921004eb365afae884d1fcb2665f1,2019-07,South Wales Police,South Wales Police,-3.435571,51.702722,On or near RHOS DYFED,W01001137,Rhondda Cynon Taf 005A,Unable to prosecute suspect
fbb975a0adc9ae583be3c69ce7842f1dc6c58fbe23f00c0d1a2b83f1f7940280,2019-07,South Wales Police,South Wales Police,-3.506846,51.525783,On or near SOUTH VIEW,W01001007,Bridgend 009D,Unable to prosecute suspect
2aaf39cfd6833d053a4bfbc8043c120bd1429990e87b6e4d8aa89e917298f5a5,2019-07,South Wales Police,South Wales Police,-3.942052,51.621098,On or near CASTLE STREET,W01001955,Swansea 025F,Unable to prosecute suspect
945b655f6a84987c4f4292b86081395f0caf437f628d1ccb9dc70e70ecc55790,2019-07,South Wales Police,South Wales Police,-3.357485,51.583780,On or near Park/Open Space,W01001182,Rhondda Cynon Taf 021A,Unable to prosecute suspect
b1f38513c34875ff168ede9084b026c4e898dd6f3f0f4afa31411e64a361a4df,2019-07,South Wales Police,South Wales Police,-3.332505,51.622408,On or near DERWENDEG AVENUE,W01001180,Rhondda Cynon Taf 015A,Unable to prosecute suspect
820e9ffdc8ced47d5ba5516ed3ce24fe5e6724053ff5b5d75eaff1b4c70fccb6,2019-07,South Wales Police,South Wales Police,-3.327092,51.588867,On or near Pedestrian Subway,W01001264,Rhondda Cynon Taf 022F,Unable to prosecute suspect
8aba0ce0a57dd6e2265703592f0b4585d4c78f81a6d7fcaed5d66d64a35a318b,2019-07,South Wales Police,South Wales Police,-3.121726,51.504481,On or near WENTLOOG ROAD,W01001863,Cardiff 022A,Unable to prosecute suspect
e1315ca3b44aa1eb68231558ce57b05a3f3dcc7af4439dd23bc67eac90366b99,2019-07,South Wales Police,South Wales Police,-3.937366,51.633846,On or near TAWE AVENUE,W01000788,Swansea 016D,Unable to prosecute suspect
c9e1fbe7092e0964145c9ede0720e81a3f2eacbda1f66f424df281073cee0d78,2019-07,South Wales Police,South Wales Police,-3.252506,51.480156,On or near HILES ROAD,W01001739,Cardiff 039C,Unable to prosecute suspect
030bb961289b038d331d3ca1942765d3bd2911003d6c762a981f39f511b2f129,2019-07,South Wales Police,South Wales Police,-3.875612,51.658886,On or near CLOS YR YSGOL,W01000797,Swansea 010B,Unable to prosecute suspect
134081a6710907e3f4003328f301acad56c1350b30a39b0ed6f17874f0c0bee9,2019-07,South Wales Police,South Wales Police,-3.797104,51.653037,On or near KINGDON-OWEN ROAD,W01000942,Neath Port Talbot 012C,Unable to prosecute suspect
d3627596044ee3307c558b2d405c191aa6464fe76ea56face5e17a59f00d0979,2019-07,South Wales Police,South Wales Police,-3.252506,51.480156,On or near HILES ROAD,W01001739,Cardiff 039C,Unable to prosecute suspect
6782e42b0de5b732e4efb35e84601691e135717bc395c5362d94219bfa6a5543,2019-07,South Wales Police,South Wales Police,-3.570017,51.552669,On or near Shopping Area,W01000986,Bridgend 007A,Unable to prosecute suspect
6bd11bf58c324bdaa6fb1cbcb969cf44ccd605b12741befd953913aa9c8cad78,2019-07,South Wales Police,South Wales Police,-3.870316,51.686837,On or near BALACLAVA ROAD,W01000800,Swansea 006C,Unable to prosecute suspect
d5b2e6d15414529d4bde5e08b4ffc50c4da1d06123cf5e8953e14c6302eae8f5,2019-07,South Wales Police,South Wales Police,-3.383257,51.540300,On or near DAN Y GRAIG HEIGHTS,W01001243,Rhondda Cynon Taf 030E,Unable to prosecute suspect
e09565195d4e2e4dd0287cb48077048b438705c686a2f6ec8e32e88a90d1fcdb,2019-07,South Wales Police,South Wales Police,-3.237502,51.480217,On or near Supermarket,W01001707,Cardiff 041C,Unable to prosecute suspect
6771d28307d6e6dca46b3537dfc2b94161116f1d7a52e4fa8b8841c1f3fc4733,2019-07,South Wales Police,South Wales Police,-3.257620,51.407428,On or near BURLINGTON STREET,W01001911,The Vale of Glamorgan 012H,Unable to prosecute suspect
cc4472304cad54b2f7d42b780ed7b53c2ee98ed05db6c083af98adbf686d9b12,2019-07,South Wales Police,South Wales Police,-3.361889,51.667767,On or near MORRIS AVENUE,W01001210,Rhondda Cynon Taf 008B,Unable to prosecute suspect
fdb3b98054b43de086d56dae8a3622e0c4f13a43891c6a407a3cd9edcbbffb0f,2019-07,South Wales Police,South Wales Police,-3.688943,51.530838,On or near HEOL TEGFRYN,W01001050,Bridgend 008D,Unable to prosecute suspect
4e379c7ff3925f96e103aed455776f1e58cfaa6642bf596f573cd0a72918ca2a,2019-07,South Wales Police,South Wales Police,-3.392695,51.613230,On or near LEWIS TERRACE,W01001231,Rhondda Cynon Taf 017D,Unable to prosecute suspect
1c9e1d344ac737bbd416e8eafe260312172953f3339ee59b655fe109f4d6bfd1,2019-07,South Wales Police,South Wales Police,-3.447058,51.612761,On or near Parking Area,W01001219,Rhondda Cynon Taf 018C,Unable to prosecute suspect
4644daddb443b8d22b909298127f2aafc0edefad64a0b2d67def06c32b6c3036,2019-07,South Wales Police,South Wales Police,-3.951323,51.664423,On or near CLOS PEN Y BANC,W01000817,Swansea 009A,Unable to prosecute suspect
941b378e020f6d44b51d37f7e3575ab7591da39992802389fad6997e5d9d0dae,2019-07,South Wales Police,South Wales Police,-3.280802,51.416367,On or near HEATHFIELD DRIVE,W01001092,The Vale of Glamorgan 007B,Unable to prosecute suspect
c39f114c61e6d19b23276c4f953e35921d3cde6f4890545f0bfe13dc37c36868,2019-07,South Wales Police,South Wales Police,-3.637560,51.645228,On or near SOUTH AVENUE,W01000921,Neath Port Talbot 011B,Unable to prosecute suspect
942b7e8a1413a9bb61ee653059c024274020efad3b5669b0a8c414302f13f9c0,2019-07,South Wales Police,South Wales Police,-3.143564,51.522686,On or near BRYN CELYN,W01001811,Cardiff 009A,Unable to prosecute suspect
996282e142ab70b4f2792746dea14179d4001129578a3927ae27d59d4d99fb88,2019-07,South Wales Police,South Wales Police,-3.585122,51.543204,On or near HEOL CWRDY,W01001057,Bridgend 006B,Unable to prosecute suspect
993a2477d29a6227a753abbe8967d43f143790f7eeda702d6e56b1cfaf0491b6,2019-07,South Wales Police,South Wales Police,-3.873916,51.668220,On or near LON GWESYN,W01000801,Swansea 006D,Unable to prosecute suspect
0b82f808d93d78231229be16883ef766bb6f6fc3a55e456223679b00383c765f,2019-07,South Wales Police,South Wales Police,-3.645439,51.606559,On or near LLWYNDERW AVENUE,W01001015,Bridgend 002B,Unable to prosecute suspect
96bcd1a070e819359c1eb4925c5b5eecb1032b48b6de153c48c3b9f53097ba7b,2019-07,South Wales Police,South Wales Police,-3.250273,51.472753,On or near PYLE ROAD,W01001708,Cardiff 045D,Unable to prosecute suspect
72647443b8fbd6aed5155265e845e203ea77b37b1885556750f624a1340fe9a9,2019-07,South Wales Police,South Wales Police,-3.666540,51.608581,On or near VICARAGE TERRACE,W01001017,Bridgend 002C,Unable to prosecute suspect
fed06ddf6957164492dff706f13750f51a5a47b93369d026a59ae3c7c8106a93,2019-07,South Wales Police,South Wales Police,-3.277719,51.420806,On or near MEGGITT ROAD,W01001097,The Vale of Glamorgan 007F,Unable to prosecute suspect
6b79e5fdedad339260db6fecd4b411bf9c8a9edf117311e7dcaff64c3a8e9450,2019-07,South Wales Police,South Wales Police,-3.406272,51.610469,On or near PONTYPRIDD ROAD,W01001229,Rhondda Cynon Taf 017B,Unable to prosecute suspect
588a9665b403242cbf904621266c13356f00397f090ec8c74af67abe337b7e72,2019-07,South Wales Police,South Wales Police,-3.143581,51.524511,On or near BRYN HAIDD,W01001816,Cardiff 009B,Unable to prosecute suspect
ccb51bb3211322c119701a1e86b8c9557d4edf9e58cbb7a7c2a8d9f6a7ed271f,2019-07,South Wales Police,South Wales Police,-3.258861,51.408646,On or near BASSETT STREET,W01001079,The Vale of Glamorgan 012E,Unable to prosecute suspect
68cdfefef87ffe946b9122e58729cdebcb897a97d860479109a6d8a86a481dfd,2019-07,South Wales Police,South Wales Police,-3.239896,51.481954,On or near PENYGARN ROAD,W01001746,Cardiff 041D,Unable to prosecute suspect
c63420317f9fe7abed72734cb431f36199b26747e2caffa50edf1b50911b678b,2019-07,South Wales Police,South Wales Police,-3.807337,51.662771,On or near Pedestrian Subway,W01000939,Neath Port Talbot 008D,Unable to prosecute suspect
f7c7f7c424e81371fc109e9e5cfdfa534fa94cea5821b93654b034537fefd4e8,2019-07,South Wales Police,South Wales Police,-3.826062,51.643364,On or near PARC NEWYDD,W01000896,Neath Port Talbot 013C,Unable to prosecute suspect
396042a6a206417ff1b81b15f5ad776c515e6fcde8df3750a6756bb3a18af90a,2019-07,South Wales Police,South Wales Police,-3.383435,51.765930,On or near CRABAPPLE CLOSE,W01001299,Merthyr Tydfil 008A,Unable to prosecute suspect
dab144ebf6edc7753fa6e4c8a6262910c37fa2deb83e2d52ebec32857c1d34ba,2019-07,South Wales Police,South Wales Police,-3.943041,51.623276,On or near ORCHARD STREET,W01001955,Swansea 025F,Unable to prosecute suspect
5d28b35829348d9bc90fe8e8264337473a52edda000a80b28b80010972161c84,2019-07,South Wales Police,South Wales Police,-3.672056,51.533067,On or near HIGH STREET,W01001051,Bridgend 008E,Unable to prosecute suspect
11c6218d2b7ea7153bda92244309b5f8fe5aeb3315f3c1804061cb79674dcf6c,2019-07,South Wales Police,South Wales Police,-3.805201,51.658146,On or near ALFORD ROAD,W01000939,Neath Port Talbot 008D,Unable to prosecute suspect
04931f86cd7c9161c6190238b9bfffb2317825a002169f67d3ebc3e80a1b4e46,2019-07,South Wales Police,South Wales Police,-3.644168,51.644497,On or near PEN-Y-BRYN,W01000921,Neath Port Talbot 011B,Unable to prosecute suspect
250a0f22b9a4342592f38f4bfaecf1983e6b47410edd7e8123c68cafdc56fda5,2019-07,South Wales Police,South Wales Police,-3.172538,51.475597,On or near STRYD HERBERT,W01001952,Cardiff 049F,Unable to prosecute suspect
83233bcc945b190fb11f17600138c394046235e5c2d85b2da7b6ca02b05e01e2,2019-07,South Wales Police,South Wales Police,-3.926815,51.659369,On or near ARAN STREET,W01000814,Swansea 008E,Unable to prosecute suspect
2b30e9cda5c07ffafd500ce041fc5bb2ffb6a587e5f150bbc333a96c6fc7458c,2019-07,South Wales Police,South Wales Police,-3.486794,51.674722,On or near CHURCH STREET,W01001202,Rhondda Cynon Taf 009C,Unable to prosecute suspect
a8ab09322d89a1855dae6722b524ffda48918c67fd2cfbe1a488684cb9f9e478,2019-07,South Wales Police,South Wales Police,-3.415470,51.690665,On or near SCHOOL STREET,W01001142,Rhondda Cynon Taf 005F,Unable to prosecute suspect
4ff517ddddb574588beacc824f9760fd72d6943e93bf3e5a406c7eb0fe50387b,2019-07,South Wales Police,South Wales Police,-3.702128,51.522536,On or near HEOL-Y-PARC,W01001001,Bridgend 010C,Unable to prosecute suspect
03f3250b54255eef79bbd93d008fb789206930b2f0d59906da0de0f6e389ad5e,2019-07,South Wales Police,South Wales Police,-3.452132,51.685290,On or near Sports/Recreation Area,W01001141,Rhondda Cynon Taf 005E,Unable to prosecute suspect
d6f210e12e4fabae99944efe315858a0f5bf1ebc6e68b64042bfc75c60bb838c,2019-07,South Wales Police,South Wales Police,-3.238950,51.484760,On or near MILL PLACE,W01001746,Cardiff 041D,Unable to prosecute suspect
919e776166e314544f8ef2378b2b1cf91e41d7fa35eb034ee1c6fa92b06485ec,2019-07,South Wales Police,South Wales Police,-3.195286,51.511317,On or near ST AMBROSE ROAD,W01001776,Cardiff 021C,Unable to prosecute suspect
659ad4516be8e7117c8a209315556097fdc0e20d92b1b30f2551c8382323ab88,2019-07,South Wales Police,South Wales Police,-3.434608,51.433468,On or near Sports/Recreation Area,W01001083,The Vale of Glamorgan 002B,Unable to prosecute suspect
f33b12264fbd2e15b6844108b0da771ff07000f590216de07a684398ea77c761,2019-07,South Wales Police,South Wales Police,-4.278541,51.600550,On or near MOOR LANE,W01000775,Swansea 030A,Unable to prosecute suspect
fe3ac8beaae02bee66a6c9ef4689a7c67cef0f131b72bcba5bb2c0cf6ac10f29,2019-07,South Wales Police,South Wales Police,-3.570017,51.552669,On or near Shopping Area,W01000986,Bridgend 007A,Unable to prosecute suspect
4d013e76f123f9507993a12421f6ed3e10e559723b719bd66b852a4cffcd5cda,2019-07,South Wales Police,South Wales Police,-3.173055,51.542869,On or near LLWYN Y PIA ROAD,W01001777,Cardiff 001A,Unable to prosecute suspect
572380fb5da6a9afab418052e3288b9a47e4ae26f205cbd88a86f62b83d44a73,2019-07,South Wales Police,South Wales Police,-3.344658,51.599079,On or near GROVER STREET,W01001182,Rhondda Cynon Taf 021A,Unable to prosecute suspect
21b59def490059d5e101db27dba5d2a9badeca94751ff2b38bbe819670fa8edc,2019-07,South Wales Police,South Wales Police,-3.263348,51.418606,On or near PEARCE COURT,W01001095,The Vale of Glamorgan 007D,Unable to prosecute suspect
4a7530be09153595f8f37ee808e415f8961c57b18604f46058955b17a9a7a7f0,2019-07,South Wales Police,South Wales Police,-3.652131,51.637740,On or near VICTORIA STREET,W01000992,Bridgend 001B,Unable to prosecute suspect
a82f08898ef3d565075f714434085f080079c54203f7040122aa38de654e28ca,2019-07,South Wales Police,South Wales Police,-3.278736,51.406723,On or near MAES-YR-YSGOL,W01001064,The Vale of Glamorgan 013B,Unable to prosecute suspect
3ce00827e685e753f2eddbfaaf4a93395d91bcc605b992616cb9e8e3f8f82691,2019-07,South Wales Police,South Wales Police,-3.099013,51.529379,On or near HERITAGE PARK,W01001878,Cardiff 011B,Unable to prosecute suspect
4b15f79fec08f90566e10b993307b7ab149d1dff47fa89105035790d91cf4da4,2019-07,South Wales Police,South Wales Police,-3.160080,51.519206,On or near CYN-COED CRESCENT,W01001730,Cardiff 008A,Unable to prosecute suspect
9087a4ba6b40512a21135cf9d4ceaf400ab7221012b2be74bcb8b17fe6a628d8,2019-07,South Wales Police,South Wales Police,-3.826176,51.643326,On or near FAIRLAWNS,W01000896,Neath Port Talbot 013C,Unable to prosecute suspect
d03b8ce90d8e515183a3d0270517dfa51af27f32ecdc90ab46ec5931a7c6e151,2019-07,South Wales Police,South Wales Police,-3.599956,51.501953,On or near MAES LLYSTEG,W01001921,Bridgend 017H,Unable to prosecute suspect
707686128fdef549c3d6ab380522235ed907c6996c3f15e873f8eb2b3966f258,2019-07,South Wales Police,South Wales Police,-3.166783,51.474683,On or near MERVINIAN CLOSE,W01001951,Cardiff 049E,Unable to prosecute suspect
920999d58bcc5c9d02dd3011371da78e8c3970ce9951a5360f429a8ee91bfc40,2019-07,South Wales Police,South Wales Police,-3.378724,51.685977,On or near FOX STREET,W01001205,Rhondda Cynon Taf 006B,Unable to prosecute suspect
ef370e905c47b3d0851b688df41af91e042c4faab6c5222d660457ce000f2dbc,2019-07,South Wales Police,South Wales Police,-3.479235,51.732977,On or near BRODAWEL,W01001222,Rhondda Cynon Taf 001E,Unable to prosecute suspect
67486e200796327a8092b0621fa309e0569e5da509358e520306211abcd8f579,2019-07,South Wales Police,South Wales Police,-3.263214,51.406954,On or near Parking Area,W01001065,The Vale of Glamorgan 012B,Unable to prosecute suspect
2572a61f9f0eee6a30c88da013fc72618edf57e190e97255e9f01329442472ad,2019-07,South Wales Police,South Wales Police,-3.647430,51.639191,On or near BRYNGLAS TERRACE,W01000992,Bridgend 001B,Unable to prosecute suspect
3e48226d8edc87b0f13cdf865953874df3a22bdf9aebd41f80fd836d09b9608a,2019-07,South Wales Police,South Wales Police,-3.250775,51.418462,On or near DAVID STREET,W01001067,The Vale of Glamorgan 009A,Unable to prosecute suspect
