Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8e155faf6707ca82807645f3bc3409797a39ebbfc7f52eaa4dd19588da7b65b0,2019-04,Humberside Police,Humberside Police,-0.431682,53.844085,On or near Bus/Coach Station,E01013062,East Riding of Yorkshire 019E,Investigation complete; no suspect identified
122e4d565dcf20284f3ad4f19fa2c9c7cbdd9f0d636f6860d502e648e7250765,2019-04,Humberside Police,Humberside Police,-0.072486,53.726339,On or near DALTON LANE,E01013078,East Riding of Yorkshire 031B,Investigation complete; no suspect identified
fc8fa92ce09eab1fec49c7b695aac69e7081f137e73bbb467647f1df6c2b48e1,2019-04,Humberside Police,Humberside Police,-0.302121,53.780413,On or near KIRK CLOSE,E01012911,Kingston upon Hull 007E,Investigation complete; no suspect identified
778a7c3d070df1c72e7eb31e3b00768041d5e2b4537c3343f7bb3ccee1caf511,2019-04,Humberside Police,Humberside Police,-0.623553,53.564090,On or near MELFORD COURT,E01013240,North Lincolnshire 015B,Investigation complete; no suspect identified
7e2e72f23e15175f1fd444a65bcd3b016f9e30862c26845d11774101b79f2977,2019-04,Humberside Police,Humberside Police,-0.356413,53.800155,On or near THE PINES,E01033106,Kingston upon Hull 001G,Investigation complete; no suspect identified
2407952597495a1e672dbff937922af0478531949f032b7dfddfcede816d3121,2019-04,Humberside Police,Humberside Police,-0.346599,53.745087,On or near Bus/Coach Station,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
d0ad334d78cb2d26d70edc01e7f8dae196b1d8660b8ed4807eccee7a9c776981,2019-04,Humberside Police,Humberside Police,-0.395010,53.826062,On or near SHOPETH WAY,E01013039,East Riding of Yorkshire 020C,Investigation complete; no suspect identified
5c85a350c8f194c00f1436e2739e0888efd5ca2eb9a93e265be3db092fff3e50,2019-04,Humberside Police,Humberside Police,-0.345572,53.740345,On or near COGAN STREET,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
c1db33e04b018cabe610df9f6afe1090936af635c5e8ea041b0efbce5adcf988,2019-04,Humberside Police,Humberside Police,-0.419521,53.776292,On or near HOME GREEN,E01012963,East Riding of Yorkshire 025C,Investigation complete; no suspect identified
3864d3fca82d110b2dc6f21a2621b054fe08b901bd5b3e8cd1338ccd6d8897ad,2019-04,Humberside Police,Humberside Police,-0.092236,53.550062,On or near SCARTHO ROAD,E01013205,North East Lincolnshire 019B,Investigation complete; no suspect identified
c1daf6a3864492c714f70957e4081562aadc9041ed543905d88579985d5010f1,2019-04,Humberside Police,Humberside Police,-0.020612,53.766702,On or near MAIN STREET,E01013078,East Riding of Yorkshire 031B,Investigation complete; no suspect identified
d877109fde9e01afc0cb292c0d199b483066530fd58646807725735231552623,2019-04,Humberside Police,Humberside Police,-0.414672,53.782934,On or near Parking Area,E01012957,East Riding of Yorkshire 025A,Investigation complete; no suspect identified
ecfa354e27c61daf4f88e2ffe4d605cc6a576da28957415fddfa9dd476dd6a45,2019-04,Humberside Police,Humberside Police,-0.429570,53.842035,On or near Shopping Area,E01013062,East Riding of Yorkshire 019E,Investigation complete; no suspect identified
a20af87b3e0d68b51b293ca70f9c3417e472eb8ea8bb6bf8ed7c964a0aec1f1e,2019-04,Humberside Police,Humberside Police,-0.203956,54.092118,On or near Supermarket,E01012929,East Riding of Yorkshire 002A,Investigation complete; no suspect identified
0f66231d04b1df9deebf7a73ab8abcf57253b81cf5a2b7e8e8a6b8177e8a55b3,2019-04,Humberside Police,Humberside Police,-0.488778,53.551784,On or near GARDEN STREET,E01013272,North Lincolnshire 011E,Investigation complete; no suspect identified
5031b63800c394f6c651fa5155fe09a78b5302eb65edc00a35ffb3f9050d9b47,2019-04,Humberside Police,Humberside Police,-0.162577,54.104923,On or near HIGH SEWERBY ROAD,E01012942,East Riding of Yorkshire 002E,Investigation complete; no suspect identified
61a2df89a7437c1c4828edd251d9297cd396ee900ea301188b7b075ed61b79ff,2019-04,Humberside Police,Humberside Police,-0.069980,53.569096,On or near BUTTERMERE WAY,E01013139,North East Lincolnshire 002C,Investigation complete; no suspect identified
141216bcb2a7481ffc5b0a84f1632900eb6dd93da9af14efb34ae41ad1fa7a3d,2019-04,Humberside Police,Humberside Police,-0.074052,53.572865,On or near Parking Area,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
f6ac63aea5d081908f057c5367a4d477fe5c2df6ab7dace2ff28f023295a4918,2019-04,Humberside Police,Humberside Police,-0.272665,53.637934,On or near FIELDS END,E01013308,North Lincolnshire 004C,Investigation complete; no suspect identified
5dd847ca3393d477cefce95012349ef4c8a73351042130ddccfd33696ee8c996,2019-04,Humberside Police,Humberside Police,-0.072679,53.572502,On or near Parking Area,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
c04c9a3df34705190dc81cc968462688e26ffc64fa8e7091827439e8a490cc83,2019-04,Humberside Police,Humberside Police,-0.042653,53.539812,On or near BUCK BECK WAY,E01013156,North East Lincolnshire 018D,Investigation complete; no suspect identified
5225f2b186940a627dbfe2c56f304796879589e82dd05a40b11081f70fce8319,2019-04,Humberside Police,Humberside Police,-0.423872,53.746425,On or near BROMPTON CLOSE,E01013106,East Riding of Yorkshire 043E,Investigation complete; no suspect identified
eda444cece3713d77ed4d60468f37e2c2cc4e88664567680003eecf994d3e020,2019-04,Humberside Police,Humberside Police,-0.323133,53.773787,On or near JOSCELYN AVENUE,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
d992bed1604a9c7f458841ef6a54d2336285d64b0ff2d13f4722d6ab72c5275c,2019-04,Humberside Police,Humberside Police,-0.426216,53.847186,On or near ATHELSTAN ROAD,E01013071,East Riding of Yorkshire 017D,Investigation complete; no suspect identified
3742749ec915bd89106a8daa39fccec5c6d5e34c3ecfbda4a16e1074bc7fa9fe,2019-04,Humberside Police,Humberside Police,-0.429843,53.841661,On or near Shopping Area,E01013062,East Riding of Yorkshire 019E,Investigation complete; no suspect identified
07fcf8fa4e236ccf0cc8112065ce37261e193c1a388e0e26b7f5e9958f701e81,2019-04,Humberside Police,Humberside Police,-0.288552,53.759177,On or near CAMERTON GROVE,E01012896,Kingston upon Hull 020D,Investigation complete; no suspect identified
b90b949e9152d401986b5f75c5210aa19005deb4dd81ff15c576f870169baa43,2019-04,Humberside Police,Humberside Police,-0.361991,53.740391,On or near WESLEY COURT,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
c2991580086c83e13f16ee460ea6bacd012ba417636429d41517e09568eb485e,2019-04,Humberside Police,Humberside Police,-0.289211,53.779529,On or near Sports/Recreation Area,E01012821,Kingston upon Hull 011A,Investigation complete; no suspect identified
01defaea78cf914f792b2f340056c5e1b9e98edeb50e0c55cfb0cb3da2028465,2019-04,Humberside Police,Humberside Police,-0.386663,53.743125,On or near Petrol Station,E01012865,Kingston upon Hull 027E,Investigation complete; no suspect identified
d8b5343c9f637db7b3402dff5f45e3d4ee8c723f0d0f168f40a9669101581f50,2019-04,Humberside Police,Humberside Police,-0.376215,53.788334,On or near Parking Area,E01012875,Kingston upon Hull 003A,Investigation complete; no suspect identified
f4a1346005e7d8c5f7c756ad9d2427389476265cc6f699edccc1c002b27e78a2,2019-04,Humberside Police,Humberside Police,-0.293209,53.772646,On or near GARRICK CLOSE,E01012826,Kingston upon Hull 011C,Investigation complete; no suspect identified
d427b66b761dc5741b8dea69fc878ca1fb0004bd4fcbd31bddb52dfb0e1b7deb,2019-04,Humberside Police,Humberside Police,-0.319583,53.785936,On or near Supermarket,E01012787,Kingston upon Hull 002D,Investigation complete; no suspect identified
f1e06984a00ca8093b86a734f4ca1efb823c87b26ef53f1470766a8350aef4f1,2019-04,Humberside Police,Humberside Police,-0.332771,53.805905,On or near TRAWDEN CLOSE,E01012781,Kingston upon Hull 001C,Investigation complete; no suspect identified
88b65844c21df2506d1eb6adf78712f704662f890886d191a31b5859bb1e2d13,2019-04,Humberside Police,Humberside Police,-0.664718,53.639201,On or near NORMANBY ROAD,E01013290,North Lincolnshire 005D,Investigation complete; no suspect identified
479f7f68d7a090e7425a75ef661dbf3db3909422c33a981030ff478ee6706b80,2019-04,Humberside Police,Humberside Police,-0.061009,53.569427,On or near RUTLAND STREET,E01013138,North East Lincolnshire 006A,Investigation complete; no suspect identified
2325e3991882a2da5e40d60d4c6cca7962bab824b8a330e65a0c38adf1d48152,2019-04,Humberside Police,Humberside Police,-0.065803,53.567968,On or near KATHLEEN RICE CLOSE,E01013140,North East Lincolnshire 006B,Investigation complete; no suspect identified
9907f8e60674331b8ca50d523455ae3e453cd097b408083ae302fc342e096cab,2019-04,Humberside Police,Humberside Police,-0.283082,53.767207,On or near SPERRIN CLOSE,E01012827,Kingston upon Hull 011D,Investigation complete; no suspect identified
01ae235b0edb499348e0705ea70bdd78459060fea7e56ba0b5fcafa9c315e2f8,2019-04,Humberside Police,Humberside Police,-0.653087,53.561738,On or near MORECAMBE AVENUE,E01013236,North Lincolnshire 017A,Investigation complete; no suspect identified
552b35bf3ee15d0d15cf442a37268adfebaa0ea3d078856c64d75b688f5af074,2019-04,Humberside Police,Humberside Police,-0.253856,53.777140,On or near MOUNT VERNON,E01012835,Kingston upon Hull 009B,Investigation complete; no suspect identified
694ed711bbc3966cf958e797b857396856c9797d40a11cb49a19d06afa3a496e,2019-04,Humberside Police,Humberside Police,-0.433492,53.753635,On or near Petrol Station,E01013115,East Riding of Yorkshire 027D,Investigation complete; no suspect identified
e4050ea676305be550e53558be08c727c4cc2765bffb54dd2919825009f11099,2019-04,Humberside Police,Humberside Police,-0.253856,53.777140,On or near MOUNT VERNON,E01012835,Kingston upon Hull 009B,Investigation complete; no suspect identified
84b39c2d48c80fb95d7e70ba8df4599565f22e4409bc6a5caaff14910fdc0d14,2019-04,Humberside Police,Humberside Police,-0.048146,53.534571,On or near Shopping Area,E01013168,North East Lincolnshire 022A,Investigation complete; no suspect identified
d1ca7ed7f29e6e5c16dacb9445920d3d19d2e48238b43e4cd9df6db97f2d9140,2019-04,Humberside Police,Humberside Police,-0.096586,53.563122,On or near SACKVILLE STREET,E01013188,North East Lincolnshire 008B,Investigation complete; no suspect identified
ad2c6204cd884fe09faf07bfcbba3611b966af34170b5035006a28a5d4831def,2019-04,Humberside Police,Humberside Police,-0.767881,53.945721,On or near WOODHOUSE LANE,E01013055,East Riding of Yorkshire 011D,Investigation complete; no suspect identified
18e31b6f274834a5486e643176784760a0b343e8d21259e5b463c0e7e4d66a79,2019-04,Humberside Police,Humberside Police,-0.427605,53.748407,On or near Supermarket,E01013105,East Riding of Yorkshire 027A,Investigation complete; no suspect identified
2474455ae981d3f140f5e67cc01ad236d1536fc26e06636500f0a0b8ff48f46b,2019-04,Humberside Police,Humberside Police,-0.423872,53.746425,On or near BROMPTON CLOSE,E01013106,East Riding of Yorkshire 043E,Investigation complete; no suspect identified
0df1fe009cfde96bb61d685e8817b68adadc512eeb7e184e91772a1001e6d48f,2019-04,Humberside Police,Humberside Police,-0.971146,53.689632,On or near MILL LANE,E01013072,East Riding of Yorkshire 042A,Investigation complete; no suspect identified
4c1636862e14bc4d53efa9ab8a7749b700a7861b399bea69e2ae332a3fdb9f50,2019-04,Humberside Police,Humberside Police,-0.696687,53.590833,On or near Supermarket,E01013286,North Lincolnshire 005A,Investigation complete; no suspect identified
61f1a7e0899884feb6e1c95bf46d7791ea6f89753bf15770ea85f214298a2911,2019-04,Humberside Police,Humberside Police,-0.346599,53.745087,On or near Bus/Coach Station,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
4a070ba83f5ea57ce5139a9ab9c222515f134d4fc05458ea1c448500ac1b21f9,2019-04,Humberside Police,Humberside Police,-0.382335,53.787078,On or near ORCHARD PARK ROAD,E01012876,Kingston upon Hull 003B,Investigation complete; no suspect identified
3aab79e18a290348acee257d11aa632e88bd54afec0840bb6fdcb31fabf6a620,2019-04,Humberside Police,Humberside Police,-0.412327,53.734075,On or near LASHBROOK GARTH,E01012887,Kingston upon Hull 033D,Investigation complete; no suspect identified
7744bcb6b4201be560137180bee3c3a89081f1f8e4c0db91b3f6b5b109fa07e3,2019-04,Humberside Police,Humberside Police,-0.421168,53.724312,On or near VICTORIA STREET,E01013006,East Riding of Yorkshire 043A,Investigation complete; no suspect identified
347bbbf45b784fbfff0f3b0bd882c530f23da0d9d9450f50f3705cc353093730,2019-04,Humberside Police,Humberside Police,-0.360464,53.762096,On or near MARSHALL STREET,E01012866,Kingston upon Hull 018D,Investigation complete; no suspect identified
eaf1a10cc761d5a34d3347464251f6d24313f222e9e649b995306112e0e9eca9,2019-04,Humberside Police,Humberside Police,-0.272178,53.757459,On or near Parking Area,E01012843,Kingston upon Hull 021B,Investigation complete; no suspect identified
a7f1abb714a50b0fc6d83a65df0ed08fd43bbb6a7f8bf43d82eaf2a7f52a37f2,2019-04,Humberside Police,Humberside Police,-0.075028,53.568018,On or near FREEMAN STREET,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
f547d63c71073d9a10a5a2d6260fd2331c9676f386245834167b8d5b7b186225,2019-04,Humberside Police,Humberside Police,-0.077393,53.557151,On or near Pedestrian Subway,E01013181,North East Lincolnshire 016A,Investigation complete; no suspect identified
1e68858075c22cd473680a90bb7e1b8cd26323b33a7aa9efda9d6e478ede019e,2019-04,Humberside Police,Humberside Police,-0.312968,53.757833,On or near DURHAM STREET,E01012808,Kingston upon Hull 026B,Investigation complete; no suspect identified
dd80e092cb7da01461945ecb61846618e82784f03752c8d20951aebc59531b83,2019-04,Humberside Police,Humberside Police,-0.419899,53.731882,On or near LULWORTH AVENUE,E01012887,Kingston upon Hull 033D,Investigation complete; no suspect identified
c09abd9ef23de81a29f6acfb4ba3c92e8071bc4c2f5ff43d309db0c90237ddbf,2019-04,Humberside Police,Humberside Police,-0.243534,53.609113,On or near Petrol Station,E01013180,North East Lincolnshire 001G,Investigation complete; no suspect identified
ca939fb24c412532a32e653e7a403a04f14c972edd3b8cfe7f333963bab3aaf5,2019-04,Humberside Police,Humberside Police,-0.688846,53.528319,On or near BUTTERWICK ROAD,E01013324,North Lincolnshire 021A,Investigation complete; no suspect identified
d2f53f1d0075ac5e04bb809e7e98d31de5de33ae423c57487e6e0ee403db9743,2019-04,Humberside Police,Humberside Police,-0.358469,53.763849,On or near Supermarket,E01012868,Kingston upon Hull 015B,Investigation complete; no suspect identified
c5e9b9f31a29cb3f5c25fa959c750c310b15057e48ee23213c4bf6502d6ff38f,2019-04,Humberside Police,Humberside Police,-0.680256,53.571677,On or near ST ALBANS CLOSE,E01013278,North Lincolnshire 016A,Investigation complete; no suspect identified
cce65e64568f82f2ea290c613abc2a03775db44d1fb64b089b23e5424587a639,2019-04,Humberside Police,Humberside Police,-0.277679,53.764280,On or near Petrol Station,E01012827,Kingston upon Hull 011D,Investigation complete; no suspect identified
986306005d5831703011695be3be8dca0681291899ed54b132b8f677565e5a4d,2019-04,Humberside Police,Humberside Police,-0.323024,53.795549,On or near HAYDOCK GARTH,E01012782,Kingston upon Hull 002A,Investigation complete; no suspect identified
f3387f9b87cf5e23090aeaa72b7a28f5b94de0d70df014be4b9174cde4ccdd0f,2019-04,Humberside Police,Humberside Police,-0.875029,53.703887,On or near MARINERS STREET,E01013001,East Riding of Yorkshire 040D,Investigation complete; no suspect identified
3c9f20209c767ef2bd38553ebf300fdc238b1c63702d16c2dee97e04624f12af,2019-04,Humberside Police,Humberside Police,-0.642065,53.585300,On or near TRENT STREET,E01013312,North Lincolnshire 010B,Investigation complete; no suspect identified
59d6d94429cd4446c1c4c213369a3d17f61fc483595f5f401dfefc358889999d,2019-04,Humberside Police,Humberside Police,-0.635108,53.559278,On or near PLANTAIN CLOSE,E01033297,North Lincolnshire 018G,Investigation complete; no suspect identified
5855353a83c5c384e0fac1b75c16de39090834b8e465e2b722994a5176fcdbc5,2019-04,Humberside Police,Humberside Police,-0.315409,53.790084,On or near Sports/Recreation Area,E01012784,Kingston upon Hull 004C,Investigation complete; no suspect identified
650563fd72a678c966e78c797aa0b7b7732bd09822746cf11596d9c4c78c4f13,2019-04,Humberside Police,Humberside Police,-0.469537,53.789301,On or near RISBY GARTH,E01012966,East Riding of Yorkshire 022E,Investigation complete; no suspect identified
87b905aed5a0a2c847a58793106716db00a42cf6b4d5d079041c9f97cd9dced0,2019-04,Humberside Police,Humberside Police,-0.101015,53.548188,On or near SHELLEY AVENUE,E01013205,North East Lincolnshire 019B,Investigation complete; no suspect identified
5246f0585c4f1c67092bf1f99beeed64e76f70949333a37a9e1a939cbc3774b2,2019-04,Humberside Police,Humberside Police,-0.650855,53.574918,On or near REVESBY COURT,E01013318,North Lincolnshire 014C,Investigation complete; no suspect identified
e5594189efa4fb038e5060749c592100f838099f00166658bf5f528d4229e957,2019-04,Humberside Police,Humberside Police,-0.101015,53.548188,On or near SHELLEY AVENUE,E01013205,North East Lincolnshire 019B,Investigation complete; no suspect identified
65a81a2dbeba7ceebae5d7f6e1ea645a4c6ef6c5071482d218ff4f20ebcb56b8,2019-04,Humberside Police,Humberside Police,-0.360865,53.763864,On or near EDGECUMBE STREET,E01012870,Kingston upon Hull 018E,Investigation complete; no suspect identified
