Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ca465e7ce9212f5d52f22123ddc5d6dae04b86bd34ce14dada20f993a7f00a90,2016-11,Humberside Police,Humberside Police,-0.660213,53.568920,On or near PRIORY LANE,E01013319,North Lincolnshire 014D,Investigation complete; no suspect identified
5826ba95e05824a64c033331cf78541630dd892568671e2b2ee7f9af5d8c202c,2016-11,Humberside Police,Humberside Police,-0.395578,53.768226,On or near CARPERBY MEWS,E01012964,East Riding of Yorkshire 023E,Investigation complete; no suspect identified
807f4fd7150f74cfd60889610c2d3a01d777577f68a49f1e88e0420a26498bed,2016-11,Humberside Police,Humberside Police,-0.440269,53.677514,On or near THE BRIDGES,E01013258,North Lincolnshire 001E,Investigation complete; no suspect identified
1e5a3e429d0f6209a9b1c26af9c128a8edd457af9394bbf77726c3c1060335f2,2016-11,Humberside Police,Humberside Police,-0.316043,53.753390,On or near BURLEIGH STREET,E01012809,Kingston upon Hull 026C,Investigation complete; no suspect identified
93f5b147853c2d605b1e0eb21fa839e62a335993ef934ae62255777c06853ce5,2016-11,Humberside Police,Humberside Police,-0.664088,53.567651,On or near TEMPLE ROAD,E01013319,North Lincolnshire 014D,Investigation complete; no suspect identified
c16dd4721e2d124cf1521bf0bddf5150611f5ad12d89bdbd86600ddfd8dad9c5,2016-11,Humberside Police,Humberside Police,-0.351150,53.749672,On or near WALMSLEY STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
a3fcc7c05de5f82b25e1ca966b5ccb5ae3c9dbc4cdf51731829419397490819a,2016-11,Humberside Police,Humberside Police,0.040184,53.711231,On or near WITHERNSEA ROAD,E01013079,East Riding of Yorkshire 039A,Investigation complete; no suspect identified
218b47b8cde25ec109479703f03f5da6554500f78e086c4487d333427f95dbf4,2016-11,Humberside Police,Humberside Police,-0.336071,53.790436,On or near HARTLAND CLOSE,E01012785,Kingston upon Hull 002B,Investigation complete; no suspect identified
6bd1fe92c7d8c84651221838e82afadb87d1014585a7dc841c7fea86655acdbb,2016-11,Humberside Police,Humberside Police,-0.205705,53.739348,On or near WESTLANDS ROAD,E01013096,East Riding of Yorkshire 029C,Investigation complete; no suspect identified
ca9e2228097b41f475d52fc0d3de2e1e5c163c6a9de08fef4dd7d343feb3008f,2016-11,Humberside Police,Humberside Police,-0.040826,53.562365,On or near GORING PLACE,E01013198,North East Lincolnshire 010B,Investigation complete; no suspect identified
b515715770bb07b5c54c1499d1ff3ccf7db675bdbf3166dbfdaf7d5991b956ec,2016-11,Humberside Police,Humberside Police,-0.366042,53.786039,On or near Sports/Recreation Area,E01012881,Kingston upon Hull 008D,Investigation complete; no suspect identified
e9e0403aeb616f9376055294ea627d1f8ef90ea6c24179b88427d8013757fe73,2016-11,Humberside Police,Humberside Police,-0.326444,53.792801,On or near PITSFORD CLOSE,E01012788,Kingston upon Hull 002E,Investigation complete; no suspect identified
7333c00e389953518eae591926ee395a47e3b259fa6cddf518a892094144c39d,2016-11,Humberside Police,Humberside Police,-0.645772,53.589369,On or near COLE STREET,E01013331,North Lincolnshire 007D,Investigation complete; no suspect identified
05c004945a57dbc1580959492faf820f69302681e53ffb732fc177c118302a92,2016-11,Humberside Police,Humberside Police,-0.060126,53.576515,On or near HUMBER BRIDGE ROAD,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
f61fbf029f59816cc7bd3c1151796ddf07d63708f3b66f83ee3fc95c9d1e1934,2016-11,Humberside Police,Humberside Police,-0.379897,53.738072,On or near DAVID WHITFIELD CLOSE,E01033110,Kingston upon Hull 031G,Investigation complete; no suspect identified
998a829b87e2e9e191b280c761f4ddbbf3588748203211f566b35f0de760cd69,2016-11,Humberside Police,Humberside Police,-0.438296,53.851389,On or near WESTFIELD AVENUE,E01013070,East Riding of Yorkshire 016F,Investigation complete; no suspect identified
512670cd44b9eac03ccb250b9c6ac62119d402356d3f41c446ba709fd3bab97a,2016-11,Humberside Police,Humberside Police,-0.040315,53.552854,On or near SOLOMON COURT,E01013134,North East Lincolnshire 014D,Investigation complete; no suspect identified
3f47a2fa052bd78a43e4ee7e78155cae33b5041f3bbccf30ffe7a2e908ad6f8d,2016-11,Humberside Police,Humberside Police,-0.345812,53.743494,On or near Theatre/Concert Hall,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
92c394d3a1f5a9e9b8ab0cc7ef411ea2926221f9503b03a4a0c31466206d9c8e,2016-11,Humberside Police,Humberside Police,-0.411108,53.781664,On or near ARLINGTON AVENUE,E01012960,East Riding of Yorkshire 025B,Investigation complete; no suspect identified
65e30eec27460886c44b43cf7f84e6c95aaa353554cf1490dfabb8fe00f530fd,2016-11,Humberside Police,Humberside Police,-0.352306,53.766659,On or near VERMONT STREET,E01012869,Kingston upon Hull 015C,Investigation complete; no suspect identified
c8f4c0c956f5a4406540d7c143afbea6cce26ba675b9ea08c5de109269b12dcb,2016-11,Humberside Police,Humberside Police,-0.396668,53.741597,On or near EASTFIELD ROAD,E01012771,Kingston upon Hull 028B,Investigation complete; no suspect identified
34d7fc3023b1cd691719a38820c3912d6f57c8f05220d2e2f9de0786f0829e9d,2016-11,Humberside Police,Humberside Police,-0.052315,53.570634,On or near Supermarket,E01013201,North East Lincolnshire 005C,Investigation complete; no suspect identified
4936ec4fc6facf11744109a77c27da66cdcb16222f0c30c387d660792aae138f,2016-11,Humberside Police,Humberside Police,-0.240392,53.746362,On or near CENTURY ROAD,E01013096,East Riding of Yorkshire 029C,Investigation complete; no suspect identified
094367c8480a80185dd491a89e7a7efae931c41026fe625f44f23620ca83824e,2016-11,Humberside Police,Humberside Police,-0.366006,53.741650,On or near ALFONSO STREET,E01012892,Kingston upon Hull 030D,Investigation complete; no suspect identified
3301e5c9795f68db732792e30c6240f74f4a5bfd75d54b255f0f052bac983908,2016-11,Humberside Police,Humberside Police,-0.069179,53.574405,On or near BRIDGE STREET NORTH,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
43ff5269fc55ebd18ffde2b6aa0ff34d2714bf05a39c599f8bee66e8a66a8170,2016-11,Humberside Police,Humberside Police,-0.271966,53.751550,On or near ACASTA WAY,E01012848,Kingston upon Hull 020B,Investigation complete; no suspect identified
d3ac5e6ecbac89838c5914fcd0b60b63df95b886f5c1ff167a880115711ab213,2016-11,Humberside Police,Humberside Police,-0.335264,53.587816,On or near HIGH STREET,E01013309,North Lincolnshire 004D,Investigation complete; no suspect identified
7713ab733f224d91984623ee1914d619a3dd6bbf08baf19826247dbbbdee0f72,2016-11,Humberside Police,Humberside Police,-0.405712,53.783480,On or near EXETER STREET,E01012955,East Riding of Yorkshire 023B,Investigation complete; no suspect identified
bdb61d4747b00ff3a0c59697b07889afa6f8b0f75daddc19d111d55efb3d40fd,2016-11,Humberside Police,Humberside Police,-0.387586,53.740801,On or near BRUNSLOW CLOSE,E01012860,Kingston upon Hull 031B,Investigation complete; no suspect identified
60f0c5f5d6b91c28ad3d00dd9959d506f1c475fb60113203a79e6b686774b6d2,2016-11,Humberside Police,Humberside Police,-0.081437,53.566547,On or near VICTORIA STREET SOUTH,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
117a5ed9ad715718abe5bb87664553767134447421f3b6f72181898ca617130f,2016-11,Humberside Police,Humberside Police,-0.264120,53.778503,On or near KENNET ROAD,E01012840,Kingston upon Hull 009E,Investigation complete; no suspect identified
6e2bf4f3226b08981aab0259c53d7ebdc07e0f7cc875fc7127105d6cd24ff341,2016-11,Humberside Police,Humberside Police,-0.169471,53.911727,On or near Parking Area,E01013049,East Riding of Yorkshire 012C,Investigation complete; no suspect identified
d2f4e5cd49f847641f5ca53f810720e918602b8bacacdeb45185840be9971e1a,2016-11,Humberside Police,Humberside Police,-0.060471,53.565993,On or near WOODYARD COURT,E01013141,North East Lincolnshire 006C,Investigation complete; no suspect identified
61dd4f855bd927e8c1f7ccd9772beb01fc320bf382c1760579c9158aa6d5a73b,2016-11,Humberside Police,Humberside Police,-0.387235,53.732526,On or near DORSET STREET,E01012858,Kingston upon Hull 031A,Investigation complete; no suspect identified
95df5365fe2d2bcafb916f6e4b224b963ddbe0db6cf3d9fb3a6109adb21f0a66,2016-11,Humberside Police,Humberside Police,-0.325256,53.740287,On or near CONSORT COURT,E01012811,Kingston upon Hull 026E,Investigation complete; no suspect identified
5eef34559d7d1024048c0bb9ae47e5390c071e5ccdcfc2f1768e45f8ab0808f8,2016-11,Humberside Police,Humberside Police,-0.203045,53.611092,On or near HADLEIGH ROAD,E01013174,North East Lincolnshire 001A,Investigation complete; no suspect identified
410d0e408eb53bc897a548900e00f8367da00383c709d94fd8dc43350e38cb34,2016-11,Humberside Police,Humberside Police,-0.370176,53.740853,On or near AYLESFORD STREET,E01012893,Kingston upon Hull 030E,Investigation complete; no suspect identified
9a4966bca731f41d65ebe3f8286e7eb1c5a23570a27ce903eee152d655a45631,2016-11,Humberside Police,Humberside Police,-0.656882,53.597764,On or near DETUYLL STREET,E01013296,North Lincolnshire 008A,Investigation complete; no suspect identified
d5bb0622bce4ba78419b73ea321f258556abc24990f3633b4e6403e3c8b348b0,2016-11,Humberside Police,Humberside Police,-0.390722,53.734919,On or near COUNCIL AVENUE,E01012858,Kingston upon Hull 031A,Investigation complete; no suspect identified
aa2a3565d9e0ace53e3cdad6f0d6820c0b8457ec9091b602434c9d7e370ca30c,2016-11,Humberside Police,Humberside Police,-0.117449,53.559173,On or near FOXGLOVE GARDENS,E01013234,North East Lincolnshire 009D,Investigation complete; no suspect identified
f703f75edd1f1284c868b53153a76d45fdd9146f6ae7af07918258479a778b61,2016-11,Humberside Police,Humberside Police,-0.432115,53.607193,On or near Park/Open Space,E01013267,North Lincolnshire 011A,Investigation complete; no suspect identified
b13615abe181d4b0691b6acbde8931ba4156c07c59c03343441aaa3a4adbdb50,2016-11,Humberside Police,Humberside Police,-0.432115,53.607193,On or near Park/Open Space,E01013267,North Lincolnshire 011A,Investigation complete; no suspect identified
a916e159b87530547ab5d6816af5d1a07165696ccf5dbcf0de1ed8dfdfc66c60,2016-11,Humberside Police,Humberside Police,-0.359841,53.788597,On or near Parking Area,E01012769,Kingston upon Hull 005D,Investigation complete; no suspect identified
8bece55b01702e269da16a51b73f4a04a6caaef6e6b2f72150af0dca11d2ebdc,2016-11,Humberside Police,Humberside Police,-0.423361,53.838600,On or near ST DAVID CLOSE,E01013041,East Riding of Yorkshire 019D,Investigation complete; no suspect identified
5c337219ec3eb26d1b839f75267a28ada7035f09763da8c808705ab296038575,2016-11,Humberside Police,Humberside Police,-0.078750,53.571511,On or near FOTHERBY STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
c9ebca200ada73c58c00a12fc2d03153e1751544b49b3a45104bc44570114301,2016-11,Humberside Police,Humberside Police,-0.358049,53.766441,On or near WALTER'S TERRACE,E01012868,Kingston upon Hull 015B,Investigation complete; no suspect identified
456cca038face74d92bc9f0149dec52ad8895d7497ad131bdeda371d6ef00b1a,2016-11,Humberside Police,Humberside Police,-0.367421,53.787289,On or near ARGENT CLOSE,E01012768,Kingston upon Hull 005C,Investigation complete; no suspect identified
27ece99670f47fc56ab52493003ca268c8344dad488361175fd5c4ba88337917,2016-11,Humberside Police,Humberside Police,-0.276397,53.760000,On or near BILTON GROVE,E01012895,Kingston upon Hull 017D,Investigation complete; no suspect identified
1c2e594d578e1f1c85fe60f8c5e491a5befdacdeb625de674ee31aa05e5ab9e3,2016-11,Humberside Police,Humberside Police,0.036753,53.728029,On or near HIGH BRIGHTON STREET,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
2f33674a07c38ea8a92ca97c0b1b71c2f5e3031e4d84354f0308a031106f2160,2016-11,Humberside Police,Humberside Police,-0.270185,53.770896,On or near MALLARD ROAD,E01012837,Kingston upon Hull 010D,Investigation complete; no suspect identified
d3e4755472d3d6ffb69af5e0d3f92062e882059f14fa4c8af75242ad131688b4,2016-11,Humberside Police,Humberside Police,0.038573,53.725535,On or near KING STREET,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
2107002e11a0132676eee9a61feb7b4cb3d938f24308979d0c0fffefddfc7ae1,2016-11,Humberside Police,Humberside Police,0.037560,53.726846,On or near LEE AVENUE,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
aa49d99ecfd6f69fcf140a8ca7e5102a3d7b56b762b8ad3780fcb8001eacb898,2016-11,Humberside Police,Humberside Police,-0.291048,53.765684,On or near Police Station,E01012816,Kingston upon Hull 020A,Investigation complete; no suspect identified
f5d7c97ed592879432406de0e94986c7fc9f2d58162dfb9dbe24245b16397d38,2016-11,Humberside Police,Humberside Police,-0.082357,53.566229,On or near DIAL SQUARE,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
f0f239059084f8b767dbff085385d3b0fb5ecf974e6f4ec2e94f8cef8bf5800c,2016-11,Humberside Police,Humberside Police,-0.335352,53.789823,On or near WHITSTONE CLOSE,E01012785,Kingston upon Hull 002B,Investigation complete; no suspect identified
921d6cc875d8fa7c265452fd1009be8c7ccc551a7447607bfe97b722f867db99,2016-11,Humberside Police,Humberside Police,-0.055817,53.566727,On or near FREESTON STREET,E01013196,North East Lincolnshire 005B,Investigation complete; no suspect identified
cbf448bdc294c0cbab7dd72602051fcf243e3d34e489ca6707bbdda43c9cfc59,2016-11,Humberside Police,Humberside Police,0.035691,53.724244,On or near TRINITY FIELDS,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
3d5ea45ad4be0a0b87d74c053f5649253f6dcaa224e3c23768ff4d007a5e4a3a,2016-11,Humberside Police,Humberside Police,0.035597,53.724803,On or near WESTFIELD RISE,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
ecdab5c931708a4a5632bc09b23627a86cc70924be3e132ecc811c1feabc34aa,2016-11,Humberside Police,Humberside Police,-0.194288,54.087263,On or near Sports/Recreation Area,E01012945,East Riding of Yorkshire 004C,Investigation complete; no suspect identified
b95b32ff4e2f75df12f848500d1f8ae1b304c7457c031481e1e2816307d0f789,2016-11,Humberside Police,Humberside Police,-0.469630,53.991253,On or near RAMSDEN CLOSE,E01012983,East Riding of Yorkshire 008C,Investigation complete; no suspect identified
98d8b24fa6e0adb69ed79ffd4f483c1b5cc7260a4e5e4e19c9de93fb01702f4d,2016-11,Humberside Police,Humberside Police,-0.299826,53.781639,On or near SHETLAND CLOSE,E01012911,Kingston upon Hull 007E,Investigation complete; no suspect identified
8b6a044c004df2e702ffe29a8772b7e2aa0742f39fb62a46087d1fcae27ec156,2016-11,Humberside Police,Humberside Police,-0.025408,53.557203,On or near WARDALL STREET,E01013129,North East Lincolnshire 017A,Investigation complete; no suspect identified
557b04ef415ce91cdacb96b96aa71eb3224e6ad585d7291d066020fbee22add1,2016-11,Humberside Police,Humberside Police,-0.351408,53.799241,On or near SHINEWATER PARK,E01033107,Kingston upon Hull 001H,Investigation complete; no suspect identified
dc3859ef0a76240bfddfc1de68ba3613ae5c7240c4b72cc77af738d098a5cde9,2016-11,Humberside Police,Humberside Police,-0.318506,53.787422,On or near ROBOROUGH CLOSE,E01012787,Kingston upon Hull 002D,Investigation complete; no suspect identified
f6b86669c18ea99af2914d817bf1cdae569bb04d9f06a649e3eb89f15890d9f4,2016-11,Humberside Police,Humberside Police,-0.357806,53.759058,On or near AVENUES COURT,E01012763,Kingston upon Hull 018C,Investigation complete; no suspect identified
5937e712deccbc9ee3960dd65e4ad34629c41cca239cec07b7e56c92e4a64313,2016-11,Humberside Police,Humberside Police,-0.870419,53.705174,On or near GOVERNMENT STREET,E01013000,East Riding of Yorkshire 041C,Investigation complete; no suspect identified
69a4e66c5b8c4ada33d340edb3f1a0a8e9ad74a15c1975a0654ce3eb6c1056a6,2016-11,Humberside Police,Humberside Police,-0.351572,53.750918,On or near FREEHOLD STREET,E01012850,Kingston upon Hull 024A,Investigation complete; no suspect identified
c645c2195fc19a373605aceef1b3fa2b78aa32a0f2173c928647ade1bce6db95,2016-11,Humberside Police,Humberside Police,-0.788547,53.933941,On or near SHERBUTTGATE ROAD,E01013053,East Riding of Yorkshire 011B,Investigation complete; no suspect identified
212d196136177685bafbac2524cef294ba186ad3e50485708a517b61acaed01f,2016-11,Humberside Police,Humberside Police,-0.420361,53.745435,On or near HICKLING CLOSE,E01013106,East Riding of Yorkshire 043E,Investigation complete; no suspect identified
e75af3eab59f18c6a9ac0c3434b219498b258d7224a64649fb6a12fb525aca95,2016-11,Humberside Police,Humberside Police,0.034450,53.729623,On or near Nightclub,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
0b8ed34d29a236e72766c1adf801ca569c409cb4eff20786ab73063d9bc15f67,2016-11,Humberside Police,Humberside Police,-0.076594,53.559457,On or near HAINTON AVENUE,E01013162,North East Lincolnshire 011C,Investigation complete; no suspect identified
c98f7e87ced5b84d3844d80dcd1b2c25357cd7243bf254d00900a5eee9c29491,2016-11,Humberside Police,Humberside Police,-0.293209,53.772646,On or near GARRICK CLOSE,E01012826,Kingston upon Hull 011C,Investigation complete; no suspect identified
a96bcf9aedc5a942c8efaf01d6307a8e33332eccb23f10228d6f835c7d0bc58e,2016-11,Humberside Police,Humberside Police,-0.315638,53.756711,On or near BUCKINGHAM STREET,E01012806,Kingston upon Hull 016B,Investigation complete; no suspect identified
